V1,V2
0.172505213715543,2.10985354319407
3.79481821495776,5.31934558716013
6.08683229319162,8.08721392550433
1.63080927324149,2.23697382497355
5.48546424550598,3.87801452172363
-1.84878714569972,-2.53987275565664
-1.05292490743289,-0.823973646417587
-14.0318919513168,-13.9186408806155
-8.27370932139281,-8.94290372927339
-3.90744371213618,1.49163212078817
10.9512519267575,7.72831837525315
-0.598533806696934,-2.09059591197079
-1.38331912284225,2.5127610894463
0.0313780062908082,3.01667751395945
0.0691216776208116,2.94292922816341
4.01115171681304,8.890291979942
5.07544296235777,-0.63294432427687
-1.81513715402205,4.15460851240083
-2.26609316294774,-0.294887040078171
4.71529931529539,3.61493179075156
3.15507360132457,-0.244645944675033
-0.945295591468916,0.212894961345813
14.2075982176006,6.88888727792609
15.6936347765353,13.5385848678355
8.3021878270466,-2.179811970474
11.7524338365009,7.33467376981024
0.817192788677012,-1.82108841175758
-3.52323993494128,-4.39344800362428
-4.64554000703707,-1.19767508672438
-6.11777466445321,-5.54088566153231
0.20320478413238,1.11083580513138
4.8054064259704,0.932147170500384
-0.376859749033801,-1.82305393780937
-8.71169474346376,0.180533664767557
-5.83281226757818,-3.67569857507025
-5.19826178608032,2.46852678013834
9.85296874093512,7.29245252930887
-10.1262291850904,-2.27822665841686
-5.20111366583028,-7.5083617009774
2.71361846402921,11.7060878016909
3.16244582741309,2.7860824883081
-9.90100509070465,-4.14971584589573
-8.02476834108296,-2.90023454306164
-7.45080273407656,-4.88770919336453
-14.3968100021729,-9.30548202365365
8.51495527819714,9.19593558474468
17.5557197746834,9.44731098275559
-0.937001584963203,2.00145544449275
0.652797840439188,0.457547342628456
-1.29605880118232,2.67143460044221
3.82072620286718,3.99654562349266
-8.78013082767727,-2.28594845415032
-4.30167210846312,-3.45867438653228
-8.69382607628794,-5.19842005578817
-7.42053543741314,-7.73612050487635
-7.99159934217878,-3.69031162101975
-18.2043715850757,-12.7589455370795
12.7903539733927,9.69277580640193
14.1090446321589,13.2923746537915
-12.4271462024851,-8.84279820500387
-1.52593504148964,-5.01182994308991
-2.34109355449204,-0.340232603970241
-3.70544548961935,-0.675460995030065
7.53018114957635,12.0073374963443
8.28668716225527,0.733158850332982
9.61945142168777,5.47363707112164
4.45921181974701,5.84696319199626
7.34272667676584,5.66606062878216
6.20540044795769,-3.15156923762625
6.01892139489871,7.75835181514161
4.25939167630297,2.96628272376603
1.56621788865971,2.21524387639915
16.7198001715504,4.36645395575903
3.49290717031049,3.03357795567574
-2.12049085138379,0.0312028202436986
0.747221879735073,1.41607770542811
-3.24578418828282,0.244722078112665
0.425066054245797,2.3620197779218
-3.34269485939223,-0.230873930394925
-3.21485695902717,-0.472886863567551
7.59554409671175,3.23296275467709
-0.287049654311287,0.875914046771965
9.0447092740219,5.39136939150875
5.25381909220852,2.43250721095047
3.82230904337166,2.69370255054508
6.7779491722541,5.77433427848316
5.40351413044446,0.981661911155445
-2.92886657873242,-2.18658920824718
1.96298123781826,5.56945505885256
4.82715999035463,4.52030857818734
3.74361060440734,5.47096710967615
3.82827777840048,-0.59745525997008
7.0013394783513,4.96043268218408
-2.95401398008257,-1.84861719968871
5.45729335840546,5.98917926234559
10.3081054804823,6.0597697599709
2.2117570178656,2.68342335764047
3.29564783016491,5.15899231673561
5.62507453432851,7.61855209763599
1.05175782889766,2.98137355377588
-8.45796690788849,-7.53525406697351
-0.328900250582467,1.35991732114956
-1.47409819239336,-0.172401760580359
3.77358311699034,2.43670413620579
4.7454728151464,6.23391463191289
1.86677660417401,4.60722621103609
2.37831641962076,1.86745405633332
10.203373170528,10.3408479458009
5.62135689268923,3.20105598406015
-3.22457154098733,-2.30095360251007
4.05159212532515,6.36541185888032
4.61655953996043,4.63619780158236
1.38235412452697,3.81771729246551
-2.58683624683613,-3.28477263984629
-2.54515578052111,-1.79679612285604
-4.36805977202334,-3.18360977024785
-0.0798290954517376,-3.77078273270382
-2.55262814327425,-1.43640349842709
-8.96444965805625,-6.51225171970511
-3.3967231052566,-1.63886891347171
-5.74773248829743,-11.2726699196432
7.40311339135234,5.07726766434263
-2.4577672441535,-0.973830902685916
0.808168653159686,-0.510995916186598
0.502221056862865,2.81186306591717
-10.7693945294294,-13.8914868721787
-1.26574717233812,-2.19766830413428
0.698114613826549,2.3168109107618
-12.7580788045681,-13.3192703667035
-16.3007525266164,-16.4501398413304
-6.13436990069401,-6.49027391416177
-8.11280877050015,7.82795808443328
11.6071642505942,-2.64196904274925
1.81982646507046,0.523277514012928
2.49793980874185,1.09273096755004
18.8048440107369,23.4949516504033
8.50329244883057,3.25885235006717
-1.06718957364656,-2.4848267480084
2.46886684796377,9.23187961267
6.44527438280486,6.8836365680211
7.51426022811325,4.37549340488033
1.60243233454048,5.16153644434283
2.57765691045275,1.12757901234864
1.17348313086836,2.79016428147351
6.93046931106671,1.61866564586377
